assay_chembl_id	assay_type
CHEMBL4345640	B
CHEMBL4347606	B
CHEMBL4361763	B
CHEMBL4364743	B
CHEMBL4370373	B
CHEMBL4376729	B
CHEMBL4377246	B
CHEMBL4396815	B
CHEMBL4399730	B
CHEMBL4413542	B
CHEMBL4422759	B
CHEMBL4422786	B
CHEMBL4422797	B
CHEMBL4422801	B
CHEMBL4422809	B
CHEMBL4431258	B
CHEMBL4610655	B
CHEMBL4612439	B
CHEMBL4616166	B
CHEMBL4620322	B
CHEMBL4628106	B
CHEMBL960038	B
CHEMBL991292	B
CHEMBL1049816	B
CHEMBL1166732	B
CHEMBL1670520	B
CHEMBL2401041	B
CHEMBL2427138	B
CHEMBL3632101	B
CHEMBL3766680	B
CHEMBL3772321	B
CHEMBL3794868	B
CHEMBL3888004	B
CHEMBL4042504	B
CHEMBL4149291	B
CHEMBL4158908	B
CHEMBL4199452	B
CHEMBL4231362	B
CHEMBL4326250	B
CHEMBL4329361	B
CHEMBL4384545	B
CHEMBL4405134	B
CHEMBL4422742	B
CHEMBL4604157	B
CHEMBL4611581	B
CHEMBL4404790	B
CHEMBL4404793	B
CHEMBL3705442	B
CHEMBL4200690	B
CHEMBL4200710	B
CHEMBL3130350	B
CHEMBL3602659	B
CHEMBL3602658	B
CHEMBL1048170	B
CHEMBL3862350	B
CHEMBL3862353	B
CHEMBL3862352	B
CHEMBL3871573	B
CHEMBL3871570	B
CHEMBL4019941	B
CHEMBL4019935	B
CHEMBL927026	B
CHEMBL900184	B
CHEMBL1068722	B
CHEMBL1070778	B
CHEMBL1070779	B
CHEMBL1070780	B
CHEMBL1070781	B
CHEMBL1070782	B
CHEMBL1070783	B
CHEMBL1070784	B
CHEMBL1070785	B
CHEMBL1070786	B
CHEMBL3862355	B
CHEMBL3862354	B
CHEMBL1216901	B
CHEMBL900187	F
CHEMBL1070791	B
CHEMBL1070790	B
CHEMBL3377077	B
CHEMBL4414001	B
CHEMBL638610	B
CHEMBL637744	B
CHEMBL4232681	B
CHEMBL637745	B
CHEMBL637746	B
CHEMBL3090836	B
CHEMBL3090835	B
CHEMBL999083	B
CHEMBL3090834	B
CHEMBL3862975	B
CHEMBL638608	B
CHEMBL638609	B
CHEMBL2160739	B
CHEMBL3375246	B
CHEMBL3595656	B
CHEMBL4269385	B
CHEMBL4374816	B
CHEMBL1108053	B
CHEMBL4272118	B
CHEMBL4272114	B
CHEMBL665902	B
CHEMBL665903	B
CHEMBL3224261	B
CHEMBL3224262	B
CHEMBL3227818	B
CHEMBL3820451	B
CHEMBL1930718	B
CHEMBL1930719	B
CHEMBL2049829	B
CHEMBL2049830	B
CHEMBL2049831	B
CHEMBL3227819	B
CHEMBL3239457	B
CHEMBL3239456	B
CHEMBL4344593	B
CHEMBL4051534	B
CHEMBL4051597	B
CHEMBL4051598	B
CHEMBL4051612	B
CHEMBL4052872	B
CHEMBL4310222	B
CHEMBL4310221	B
CHEMBL4425852	B
CHEMBL4425851	B
CHEMBL1686886	F
CHEMBL985383	B
CHEMBL1103425	B
CHEMBL712569	B
CHEMBL2388298	B
CHEMBL829409	B
CHEMBL1042352	B
CHEMBL3756033	B
CHEMBL1816183	B
CHEMBL832895	B
CHEMBL1948222	B
CHEMBL2066317	B
CHEMBL2320947	B
CHEMBL715233	B
CHEMBL2439830	B
CHEMBL3620106	B
CHEMBL4372231	B
CHEMBL828057	B
CHEMBL3773751	B
CHEMBL904081	B
CHEMBL4189734	B
CHEMBL4265744	B
CHEMBL812786	B
CHEMBL3089425	B
CHEMBL3606566	B
CHEMBL3606567	B
CHEMBL3761220	B
CHEMBL4320878	B
CHEMBL709916	B
CHEMBL715723	B
CHEMBL895146	B
CHEMBL1018992	B
CHEMBL3391369	B
CHEMBL3391363	B
CHEMBL4371657	B
CHEMBL2173027	B
CHEMBL4139760	B
CHEMBL828848	B
CHEMBL1763765	B
CHEMBL1763764	B
CHEMBL829001	B
CHEMBL888481	B
CHEMBL949127	B
CHEMBL949088	B
CHEMBL978248	B
CHEMBL1022293	B
CHEMBL970754	B
CHEMBL970755	B
CHEMBL961603	B
CHEMBL1064167	B
CHEMBL1064168	B
CHEMBL1048017	B
CHEMBL1937241	B
CHEMBL3129923	B
CHEMBL3129924	B
CHEMBL3129925	B
CHEMBL3269814	B
CHEMBL1816094	B
CHEMBL3123528	B
CHEMBL3129926	B
CHEMBL1816090	B
CHEMBL978250	B
CHEMBL2327496	B
CHEMBL1117720	B
CHEMBL1117929	B
CHEMBL1063782	B
CHEMBL1071706	B
CHEMBL1647664	B
CHEMBL1647666	B
CHEMBL3585218	B
CHEMBL3991870	B
CHEMBL3585197	B
CHEMBL1670500	B
CHEMBL1670415	B
CHEMBL1670413	B
CHEMBL1670412	B
CHEMBL1963814	F
CHEMBL3772096	B
CHEMBL2025930	B
CHEMBL3888818	B
CHEMBL3226385	B
CHEMBL3887786	B
CHEMBL3226383	B
CHEMBL3383292	B
CHEMBL4623292	B
CHEMBL4233278	B
CHEMBL4235304	B
CHEMBL1960787	B
CHEMBL4233399	B
CHEMBL4328666	B
CHEMBL921079	B
CHEMBL3242417	B
CHEMBL3858698	B
CHEMBL3858703	B
CHEMBL3242418	B
CHEMBL3858699	B
CHEMBL3858722	B
CHEMBL4138831	B
CHEMBL4377287	B
CHEMBL3242489	B
CHEMBL4151963	B
CHEMBL1243973	B
CHEMBL3223620	B
CHEMBL3887541	B
CHEMBL3888247	B
CHEMBL3991730	B
CHEMBL863884	B
CHEMBL897108	B
CHEMBL4056677	B
CHEMBL4056678	B
CHEMBL4056676	B
CHEMBL4180100	B
CHEMBL4058134	B
CHEMBL908548	B
CHEMBL4347064	B
CHEMBL2340471	B
CHEMBL2340476	B
CHEMBL3801014	B
CHEMBL3801015	B
CHEMBL4023941	B
CHEMBL827186	B
CHEMBL877449	B
CHEMBL828815	B
CHEMBL839523	B
CHEMBL881706	B
CHEMBL864594	B
CHEMBL912682	B
CHEMBL856737	B
CHEMBL911291	B
CHEMBL891443	B
CHEMBL925150	B
CHEMBL932210	B
CHEMBL935618	B
CHEMBL959286	B
CHEMBL976162	B
CHEMBL1029738	B
CHEMBL976331	B
CHEMBL992759	B
CHEMBL1009246	B
CHEMBL1059702	B
CHEMBL1041181	B
CHEMBL1036960	B
CHEMBL1046637	B
CHEMBL1039069	B
CHEMBL1046495	B
CHEMBL1074274	B
CHEMBL1112522	B
CHEMBL1118589	B
CHEMBL1167309	B
CHEMBL1177459	B
CHEMBL1211831	B
CHEMBL1217103	B
CHEMBL1246743	B
CHEMBL1678665	B
CHEMBL1693047	B
CHEMBL1781845	B
CHEMBL1799891	B
CHEMBL1815534	B
CHEMBL1821330	B
CHEMBL1826752	B
CHEMBL1837603	B
CHEMBL1839824	B
CHEMBL1959873	B
CHEMBL2027663	B
CHEMBL2071768	B
CHEMBL2166493	B
CHEMBL2329435	B
CHEMBL2328241	B
CHEMBL2343565	B
CHEMBL2339498	B
CHEMBL2353329	B
CHEMBL2384051	B
CHEMBL2388684	B
CHEMBL2405766	B
CHEMBL2410987	B
CHEMBL2415307	B
CHEMBL2415550	B
CHEMBL2429044	B
CHEMBL2433432	B
CHEMBL2446502	B
CHEMBL2446191	B
CHEMBL3088560	B
CHEMBL3095664	B
CHEMBL3097253	B
CHEMBL3101063	B
CHEMBL3107029	B
CHEMBL3116663	B
CHEMBL3118003	B
CHEMBL3122607	B
CHEMBL3122285	B
CHEMBL3131402	B
CHEMBL3129538	B
CHEMBL3130995	B
CHEMBL3239313	B
CHEMBL3240047	B
CHEMBL3270524	B
CHEMBL3296585	B
CHEMBL3292804	B
CHEMBL3300911	B
CHEMBL3374779	B
CHEMBL3382964	B
CHEMBL3372051	B
CHEMBL3373765	B
CHEMBL3362530	B
CHEMBL3367485	B
CHEMBL3368144	B
CHEMBL3387075	B
CHEMBL3389585	B
CHEMBL3375182	B
CHEMBL3377089	B
CHEMBL3377090	B
CHEMBL3377629	B
CHEMBL3377635	B
CHEMBL3390529	B
CHEMBL3382412	B
CHEMBL3385335	B
CHEMBL3406464	B
CHEMBL3407091	B
CHEMBL3406379	B
CHEMBL3405435	B
CHEMBL3418805	B
CHEMBL3425068	B
CHEMBL3428964	B
CHEMBL3588514	B
CHEMBL3588572	B
CHEMBL3595790	B
CHEMBL3594608	B
CHEMBL3602839	B
CHEMBL3603163	B
CHEMBL3602575	B
CHEMBL3602145	B
CHEMBL3608013	B
CHEMBL3610545	B
CHEMBL3611447	B
CHEMBL3615099	B
CHEMBL3624913	B
CHEMBL3625049	B
CHEMBL3631192	B
CHEMBL3635735	B
CHEMBL3636832	B
CHEMBL3745428	B
CHEMBL3745440	B
CHEMBL3756219	B
CHEMBL3755045	B
CHEMBL3761626	B
CHEMBL3762504	B
CHEMBL3762508	B
CHEMBL3760251	B
CHEMBL3766370	B
CHEMBL3767107	B
CHEMBL3767222	B
CHEMBL3806794	B
CHEMBL3813006	B
CHEMBL3815703	B
CHEMBL3821963	B
CHEMBL3825325	B
CHEMBL3830277	B
CHEMBL3861908	B
CHEMBL3874761	B
CHEMBL3874966	B
CHEMBL3877025	B
CHEMBL3992829	B
CHEMBL3993629	B
CHEMBL4000260	B
CHEMBL4010244	B
CHEMBL4010468	B
CHEMBL4013793	B
CHEMBL4017668	B
CHEMBL4021393	B
CHEMBL4026024	B
CHEMBL4026736	B
CHEMBL4043564	B
CHEMBL4044596	B
CHEMBL4045528	B
CHEMBL4047057	B
CHEMBL4119796	B
CHEMBL4142348	B
CHEMBL4142948	B
CHEMBL4145114	B
CHEMBL4147715	B
CHEMBL4151361	B
CHEMBL4189837	B
CHEMBL4194338	B
CHEMBL4202324	B
CHEMBL4256844	B
CHEMBL4265823	B
CHEMBL4269593	B
CHEMBL4269653	B
CHEMBL4273919	B
CHEMBL4307485	B
CHEMBL4313951	B
CHEMBL4315258	B
CHEMBL4316151	B
CHEMBL4316493	B
CHEMBL4316481	B
CHEMBL4331764	B
CHEMBL4334866	B
CHEMBL4340243	B
CHEMBL4353555	B
CHEMBL4354523	B
CHEMBL4358275	B
CHEMBL4361652	B
CHEMBL4362236	B
CHEMBL4363550	B
CHEMBL4368326	B
CHEMBL4368340	B
CHEMBL4379872	B
CHEMBL4383815	B
CHEMBL4391785	B
CHEMBL4395425	B
CHEMBL4396674	B
CHEMBL4402143	B
CHEMBL4423250	B
CHEMBL4425967	B
CHEMBL4432066	B
CHEMBL4606704	B
CHEMBL4612653	B
CHEMBL4615768	B
CHEMBL4616001	B
CHEMBL4616310	B
CHEMBL4616541	B
CHEMBL4620687	B
CHEMBL4627863	B
CHEMBL3801220	B
CHEMBL3801221	B
CHEMBL3801224	B
CHEMBL3801225	B
CHEMBL3802369	B
CHEMBL3802370	B
CHEMBL2446497	B
CHEMBL1670884	B
CHEMBL4369789	B
CHEMBL4369790	B
CHEMBL3271797	B
CHEMBL1108628	B
CHEMBL1109868	B
CHEMBL1111664	B
CHEMBL1954965	B
CHEMBL1216942	B
CHEMBL2217271	B
CHEMBL3366680	B
CHEMBL3223604	B
CHEMBL3377241	B
CHEMBL3363926	B
CHEMBL3789429	B
CHEMBL3861264	B
CHEMBL3768550	B
CHEMBL3867036	B
CHEMBL1763565	B
CHEMBL2166655	B
CHEMBL1775868	B
CHEMBL3603393	B
CHEMBL1646727	B
CHEMBL1919683	B
CHEMBL1798657	B
CHEMBL1918903	B
CHEMBL1918902	B
CHEMBL1918722	B
CHEMBL1925471	B
CHEMBL3395877	B
CHEMBL1925478	B
CHEMBL4019281	B
CHEMBL3119744	B
CHEMBL2020175	B
CHEMBL4019291	B
CHEMBL4199837	B
CHEMBL4376360	B
CHEMBL4380331	B
CHEMBL2062041	B
CHEMBL2065218	B
CHEMBL2065229	B
CHEMBL2065228	B
CHEMBL2156791	B
CHEMBL2157132	B
CHEMBL2157137	B
CHEMBL2173754	B
CHEMBL3368179	B
CHEMBL2174949	B
CHEMBL2174979	B
CHEMBL2215893	B
CHEMBL2211631	B
CHEMBL2217263	B
CHEMBL3223608	B
CHEMBL3587450	B
CHEMBL2317622	B
CHEMBL2346294	B
CHEMBL2383016	B
CHEMBL2388234	B
CHEMBL3363927	B
CHEMBL2423275	B
CHEMBL3112129	B
CHEMBL3122824	B
CHEMBL3366869	B
CHEMBL4124132	B
CHEMBL3591969	B
CHEMBL3829045	B
CHEMBL4312257	B
CHEMBL4016646	B
CHEMBL4024907	B
CHEMBL3887746	B
CHEMBL3868766	B
CHEMBL4001597	B
CHEMBL3993904	B
CHEMBL4124142	B
CHEMBL4124147	B
CHEMBL4124148	B
CHEMBL4385548	B
CHEMBL4385547	B
CHEMBL4150389	B
CHEMBL4193536	B
CHEMBL4193871	B
CHEMBL4276433	B
CHEMBL4322507	B
CHEMBL4351112	B
CHEMBL4428711	B
CHEMBL4416687	B
CHEMBL4360969	B
CHEMBL4351078	B
CHEMBL989178	B
CHEMBL1001353	B
CHEMBL980853	B
CHEMBL1908576	B
CHEMBL4051857	B
CHEMBL4156826	B
CHEMBL4376369	B
CHEMBL4620660	B
CHEMBL906676	B
CHEMBL887589	B
CHEMBL936950	B
CHEMBL3778442	B
CHEMBL4331744	B
CHEMBL3864066	B
CHEMBL3864080	B
CHEMBL3864083	B
CHEMBL4195901	B
CHEMBL4195900	B
CHEMBL4195965	B
CHEMBL1220462	B
CHEMBL3293781	B
CHEMBL3830376	B
CHEMBL3291950	B
CHEMBL817004	B
CHEMBL814360	B
CHEMBL819123	B
CHEMBL1026932	B
CHEMBL4200656	B
CHEMBL830381	B
CHEMBL815981	B
CHEMBL1947447	B
CHEMBL1947442	B
CHEMBL760893	B
CHEMBL817634	B
CHEMBL817007	B
CHEMBL817008	B
CHEMBL760895	B
CHEMBL868542	B
CHEMBL927669	B
CHEMBL3744181	B
CHEMBL842150	B
CHEMBL873883	B
CHEMBL958719	B
CHEMBL1912990	B
CHEMBL1912992	B
CHEMBL842154	B
CHEMBL4356328	B
CHEMBL1947446	B
CHEMBL2013270	B
CHEMBL2215718	B
CHEMBL917014	B
CHEMBL900510	B
CHEMBL902744	B
CHEMBL3744183	B
CHEMBL814362	B
CHEMBL842146	B
CHEMBL3637193	B
CHEMBL814361	B
CHEMBL842145	B
CHEMBL4122263	B
CHEMBL4200610	B
CHEMBL4200611	B
CHEMBL4410512	B
CHEMBL4424433	B
CHEMBL4410527	B
CHEMBL4410514	B
CHEMBL815985	B
CHEMBL1042862	B
CHEMBL873235	B
CHEMBL815983	B
CHEMBL1069649	B
CHEMBL815982	B
CHEMBL873997	B
CHEMBL3743968	B
CHEMBL4200655	B
CHEMBL911343	B
CHEMBL968883	B
CHEMBL1065676	B
CHEMBL2209122	B
CHEMBL2209121	B
CHEMBL3267623	B
CHEMBL3267622	B
CHEMBL3267624	B
CHEMBL4219881	B
CHEMBL4219882	B
CHEMBL4219890	B
CHEMBL4219896	B
CHEMBL4223599	B
CHEMBL4223598	B
CHEMBL4234785	B
CHEMBL4195366	B
CHEMBL922711	B
CHEMBL911029	B
CHEMBL3614560	B
CHEMBL1217092	B
CHEMBL749365	B
CHEMBL752334	B
CHEMBL752486	B
CHEMBL749211	B
CHEMBL752502	B
CHEMBL748567	B
CHEMBL752484	B
CHEMBL749381	B
CHEMBL751880	B
CHEMBL748766	B
CHEMBL746732	B
CHEMBL748770	B
CHEMBL857545	B
CHEMBL3370871	B
CHEMBL3362302	B
CHEMBL3384473	B
CHEMBL709089	B
CHEMBL662796	B
CHEMBL1006447	B
CHEMBL718694	B
CHEMBL809142	B
CHEMBL814046	B
CHEMBL844994	B
CHEMBL844995	B
CHEMBL1687386	B
CHEMBL1781817	B
CHEMBL873254	B
CHEMBL809146	B
CHEMBL809144	B
CHEMBL814047	B
CHEMBL808215	B
CHEMBL995511	B
CHEMBL3861357	B
CHEMBL1120073	B
CHEMBL3404793	B
CHEMBL3404794	B
CHEMBL3828901	B
CHEMBL3122516	B
CHEMBL3122517	B
CHEMBL3122518	B
CHEMBL3122520	B
CHEMBL830870	B
CHEMBL1826563	B
CHEMBL828995	B
CHEMBL866381	B
CHEMBL828843	B
CHEMBL3381675	B
CHEMBL3362303	B
CHEMBL771820	B
CHEMBL770347	B
CHEMBL3062587	B
CHEMBL767791	B
CHEMBL756369	B
CHEMBL951535	B
CHEMBL768529	B
CHEMBL770980	B
CHEMBL770975	B
CHEMBL1026933	B
CHEMBL1053998	B
CHEMBL925644	B
CHEMBL1067743	B
CHEMBL2019336	B
CHEMBL3819914	B
CHEMBL767798	B
CHEMBL3595323	B
CHEMBL1767946	B
CHEMBL2350788	B
CHEMBL3239059	B
CHEMBL4014420	B
CHEMBL3748083	B
CHEMBL1248462	B
CHEMBL770824	B
CHEMBL4201105	B
CHEMBL770981	B
CHEMBL772648	B
CHEMBL859775	B
CHEMBL1118001	B
CHEMBL869785	B
CHEMBL869784	B
CHEMBL845858	B
CHEMBL893459	B
CHEMBL899399	B
CHEMBL1051756	B
CHEMBL3819933	B
CHEMBL4257242	B
CHEMBL4422511	B
CHEMBL765996	B
CHEMBL770977	B
CHEMBL3072690	B
CHEMBL839648	B
CHEMBL3819917	B
CHEMBL838509	B
CHEMBL1071696	B
CHEMBL829362	B
CHEMBL3224034	B
CHEMBL881507	B
CHEMBL869484	B
CHEMBL870503	B
CHEMBL2090295	B
CHEMBL902512	B
CHEMBL854221	B
CHEMBL896126	B
CHEMBL1050895	B
CHEMBL981143	B
CHEMBL771321	B
CHEMBL2378244	B
CHEMBL2378243	B
CHEMBL886819	B
CHEMBL927697	B
CHEMBL768525	B
CHEMBL768523	B
CHEMBL3819919	B
CHEMBL768521	B
CHEMBL857422	B
CHEMBL936456	B
CHEMBL770978	B
CHEMBL770979	B
CHEMBL770348	B
CHEMBL770821	B
CHEMBL770976	B
CHEMBL838572	B
CHEMBL909070	B
CHEMBL3867956	B
CHEMBL4039029	B
CHEMBL4434250	B
CHEMBL3819929	B
CHEMBL3637708	B
CHEMBL869786	B
CHEMBL3819935	B
CHEMBL3819939	B
CHEMBL871670	B
CHEMBL3887771	B
CHEMBL3888465	B
CHEMBL4001942	B
CHEMBL4372422	B
CHEMBL4434240	B
CHEMBL770349	B
CHEMBL4434255	B
CHEMBL4021018	B
CHEMBL1067748	B
CHEMBL1067745	B
CHEMBL768528	B
CHEMBL770820	B
CHEMBL4371147	B
CHEMBL4371150	B
CHEMBL770823	B
CHEMBL831866	B
CHEMBL1244930	B
CHEMBL1019782	B
CHEMBL1051253	B
CHEMBL1908442	B
CHEMBL3991830	B
CHEMBL3108317	B
CHEMBL3820668	B
CHEMBL4328577	B
CHEMBL3620378	B
CHEMBL4199964	B
CHEMBL2317882	B
CHEMBL814126	B
CHEMBL811441	B
CHEMBL814136	B
CHEMBL811438	B
CHEMBL2175865	B
CHEMBL3411804	B
CHEMBL2446099	B
CHEMBL2446100	B
CHEMBL812112	B
CHEMBL812110	B
CHEMBL814123	B
CHEMBL812111	B
CHEMBL815199	F
CHEMBL817537	B
CHEMBL820774	B
CHEMBL817536	B
CHEMBL3097478	B
CHEMBL891766	B
CHEMBL3370850	B
CHEMBL3998013	B
CHEMBL3385882	B
CHEMBL1012196	B
CHEMBL1120984	B
CHEMBL3784294	B
CHEMBL4235209	B
CHEMBL4340261	B
CHEMBL4404931	B
CHEMBL853397	B
CHEMBL682616	B
CHEMBL717837	B
CHEMBL716816	B
CHEMBL3418280	B
CHEMBL3243346	B
CHEMBL3243345	B
CHEMBL3243352	B
CHEMBL853286	B
CHEMBL853287	B
CHEMBL853289	B
CHEMBL853290	B
CHEMBL865844	B
CHEMBL901489	B
CHEMBL901488	B
CHEMBL901490	B
CHEMBL901492	B
CHEMBL901493	B
CHEMBL901491	B
CHEMBL3429276	B
CHEMBL1008242	B
CHEMBL1008241	B
CHEMBL3112059	B
CHEMBL3112050	B
CHEMBL873060	B
CHEMBL646206	B
CHEMBL4194806	B
CHEMBL657313	B
CHEMBL657311	B
CHEMBL960160	B
CHEMBL1246138	B
CHEMBL1764810	B
CHEMBL3371729	B
CHEMBL3807014	B
CHEMBL657315	B
CHEMBL829510	B
CHEMBL761442	B
CHEMBL761443	B
CHEMBL767819	B
CHEMBL761684	B
CHEMBL917127	B
CHEMBL930688	B
CHEMBL1108228	B
CHEMBL761438	F
CHEMBL761440	B
CHEMBL761439	B
CHEMBL829138	B
CHEMBL828100	B
CHEMBL862125	B
CHEMBL990826	B
CHEMBL4151115	B
CHEMBL4431153	B
CHEMBL961427	B
CHEMBL1815898	B
CHEMBL2320180	B
CHEMBL917130	B
CHEMBL3705870	B
CHEMBL655429	B
CHEMBL1059769	B
CHEMBL655428	B
CHEMBL4140927	B
CHEMBL4140926	B
CHEMBL1028968	B
CHEMBL920804	B
CHEMBL1634344	B
CHEMBL2329828	B
CHEMBL2317650	B
CHEMBL2317643	B
CHEMBL2443906	B
CHEMBL2443903	B
CHEMBL1059436	B
CHEMBL4351326	B
CHEMBL697506	B
CHEMBL1817063	B
CHEMBL4048604	B
CHEMBL3762424	B
CHEMBL3762562	B
CHEMBL3791685	B
CHEMBL3789126	B
CHEMBL4192907	B
CHEMBL928074	B
CHEMBL1104009	B
CHEMBL1028969	B
CHEMBL928076	B
CHEMBL2317641	B
CHEMBL2317642	B
CHEMBL3789127	B
CHEMBL928078	B
CHEMBL1028970	B
CHEMBL3789128	B
CHEMBL3635736	B
CHEMBL707410	B
CHEMBL708029	B
CHEMBL707409	B
CHEMBL2382963	B
CHEMBL3635122	B
CHEMBL3635115	B
CHEMBL3796340	B
CHEMBL3820395	B
CHEMBL3820397	B
CHEMBL3829503	B
CHEMBL3861789	B
CHEMBL3861788	B
CHEMBL3861790	B
CHEMBL3871130	B
CHEMBL4027199	B
CHEMBL4187538	B
CHEMBL3820398	B
CHEMBL3821821	B
CHEMBL3112167	B
CHEMBL3112174	B
CHEMBL3796125	B
CHEMBL3796505	B
CHEMBL3796508	B
CHEMBL4310924	B
CHEMBL4310909	B
CHEMBL4610657	B
CHEMBL995557	B
CHEMBL995558	B
CHEMBL1838750	B
CHEMBL2217251	B
CHEMBL3373544	B
CHEMBL3379675	B
CHEMBL3379674	B
CHEMBL4425333	B
CHEMBL2185813	B
CHEMBL2185164	B
CHEMBL3879919	B
CHEMBL3879918	B
CHEMBL2187963	B
CHEMBL4259318	B
CHEMBL3383761	B
CHEMBL4624669	B
CHEMBL3707710	B
CHEMBL3707824	B
CHEMBL3705954	B
CHEMBL3706026	B
CHEMBL3888365	B
CHEMBL4194559	B
CHEMBL4385807	B
CHEMBL4353129	B
CHEMBL1047621	B
CHEMBL828486	F
CHEMBL1020354	B
CHEMBL1059858	B
CHEMBL1020370	B
CHEMBL925057	B
CHEMBL2390026	B
CHEMBL2389438	B
CHEMBL2389255	B
CHEMBL2389256	B
CHEMBL4046589	B
CHEMBL4046592	B
CHEMBL4046593	B
CHEMBL2421809	B
CHEMBL2421816	B
CHEMBL3625892	B
CHEMBL3766477	B
CHEMBL3766659	B
CHEMBL3889260	B
CHEMBL4341336	B
CHEMBL4377458	B
CHEMBL4236470	B
CHEMBL4251840	B
CHEMBL4251841	B
CHEMBL4251842	B
CHEMBL4251858	B
CHEMBL4414853	B
CHEMBL4402444	B
CHEMBL4402445	B
CHEMBL4402446	B
CHEMBL4309404	B
CHEMBL3379109	B
CHEMBL3424423	B
CHEMBL3707665	B
CHEMBL3399656	B
CHEMBL3864473	B
CHEMBL767337	B
CHEMBL664070	B
CHEMBL938460	B
CHEMBL1177373	B
CHEMBL3243043	B
CHEMBL3243044	B
CHEMBL942076	B
CHEMBL4180491	B
CHEMBL3629994	B
CHEMBL3865401	B
CHEMBL4234772	B
CHEMBL4358912	B
CHEMBL4358919	B
CHEMBL1048801	B
CHEMBL1048802	B
CHEMBL1065731	B
CHEMBL928879	B
CHEMBL961600	B
CHEMBL1109341	B
CHEMBL4322240	B
CHEMBL4358923	B
CHEMBL4358928	B
CHEMBL809137	B
CHEMBL3419576	B
CHEMBL4009350	B
CHEMBL4009337	B
CHEMBL3418009	B
CHEMBL3419577	B
CHEMBL3421198	B
CHEMBL4603759	B
CHEMBL4009360	B
CHEMBL4009355	B
CHEMBL3418008	B
CHEMBL4189992	B
CHEMBL4189991	B
CHEMBL4190002	B
CHEMBL3583018	B
CHEMBL4017391	B
CHEMBL4263391	B
CHEMBL734032	B
CHEMBL1908590	B
CHEMBL3705128	B
CHEMBL1175386	B
CHEMBL2016104	B
CHEMBL1685627	B
CHEMBL1685628	B
CHEMBL3991751	B
CHEMBL2395229	B
CHEMBL2092007	B
CHEMBL2091986	B
CHEMBL2092012	B
CHEMBL2149502	B
CHEMBL3536064	B
CHEMBL4322128	B
CHEMBL2341896	B
CHEMBL2379959	B
CHEMBL3820565	B
CHEMBL3096357	B
CHEMBL3267831	B
CHEMBL3377160	B
CHEMBL3876703	B
CHEMBL3882096	B
CHEMBL4320879	B
CHEMBL3750088	B
CHEMBL4119809	B
CHEMBL4324546	B
CHEMBL643547	B
CHEMBL642225	B
CHEMBL912349	B
CHEMBL642224	B
CHEMBL872316	B
CHEMBL3385544	B
CHEMBL1817183	B
CHEMBL903819	B
CHEMBL844221	B
CHEMBL4428688	B
CHEMBL873055	B
CHEMBL939203	B
CHEMBL4428693	B
CHEMBL4430455	B
CHEMBL4430453	B
CHEMBL615201	B
CHEMBL758670	B
CHEMBL758674	B
CHEMBL758676	B
CHEMBL754981	B
CHEMBL895169	B
CHEMBL946654	B
CHEMBL4190096	B
CHEMBL1036573	B
CHEMBL2168444	B
CHEMBL2415551	B
CHEMBL3377087	B
CHEMBL3377088	B
CHEMBL3377627	B
CHEMBL3377628	B
CHEMBL3377634	B
CHEMBL4023921	B
CHEMBL3801010	B
CHEMBL3801011	B
CHEMBL3801216	B
CHEMBL3801228	B
CHEMBL3801232	B
CHEMBL2317648	B
CHEMBL701552	B
CHEMBL862730	B
CHEMBL1028972	B
CHEMBL1013088	B
CHEMBL1013074	B
CHEMBL865634	B
CHEMBL928082	B
CHEMBL1104011	B
CHEMBL3615835	B
CHEMBL3795165	B
CHEMBL2150524	B
CHEMBL3387552	B
CHEMBL4035520	B
CHEMBL1663326	B
CHEMBL1663327	B
CHEMBL3239584	B
CHEMBL3760460	B
CHEMBL3706356	B
CHEMBL3706357	B
CHEMBL4050282	B
CHEMBL4050279	B
CHEMBL4157905	B
CHEMBL4224406	B
CHEMBL4336763	B
CHEMBL4414160	B
CHEMBL4414188	B
CHEMBL4414189	B
CHEMBL4414194	B
CHEMBL4222674	B
CHEMBL4414273	B
CHEMBL1930358	B
CHEMBL1930359	B
CHEMBL2092253	B
CHEMBL2065439	B
CHEMBL2065441	B
CHEMBL3824787	B
CHEMBL2184781	B
CHEMBL2411106	B
CHEMBL3810691	B
CHEMBL974405	B
CHEMBL1063784	B
CHEMBL1061117	B
CHEMBL4336765	B
CHEMBL3363836	B
CHEMBL4336764	B
CHEMBL3755571	B
CHEMBL3811873	B
CHEMBL3888187	B
CHEMBL4035522	B
CHEMBL4037129	B
CHEMBL1024749	B
CHEMBL1063677	B
CHEMBL3816160	B
CHEMBL3816159	B
CHEMBL3705952	B
CHEMBL3705308	B
CHEMBL3705321	B
CHEMBL4432408	B
CHEMBL4009737	B
CHEMBL3372487	B
CHEMBL3998351	B
CHEMBL4002763	B
CHEMBL4276197	B
CHEMBL4330596	B
CHEMBL4400585	B
CHEMBL3404244	B
CHEMBL678504	B
CHEMBL678687	B
CHEMBL678671	B
CHEMBL3998357	B
CHEMBL1838074	B
CHEMBL1838066	B
CHEMBL1837845	B
CHEMBL3889134	B
CHEMBL3998327	B
CHEMBL4417512	B
CHEMBL829923	B
CHEMBL832920	B
CHEMBL937670	B
CHEMBL973091	B
CHEMBL977771	B
CHEMBL3998325	B
CHEMBL4426437	B
CHEMBL832924	B
